unitId,itemized,salary,filingStatus,weight,tax
192,2000.0,77000.0,1,5118.4433095,7300.0
193,2000.0,77000.0,1,4801.1304204,7300.0
194,2000.0,77000.0,1,5399.8517572,7300.0
195,2000.0,77000.0,1,5077.6762196,7300.0
201,50000.0,200000.0,1,251.51454279,14800.0
202,50000.0,200000.0,1,244.37960559,14800.0
203,50000.0,200000.0,1,253.40641682,14800.0
204,50000.0,200000.0,1,261.31355133,14800.0
205,50000.0,200000.0,1,236.76944714,14800.0
221,700.0,100000.0,1,1058.0921978,9650.0
222,700.0,100000.0,1,1035.6702818,9650.0
223,700.0,100000.0,1,1043.0964592,9650.0
224,700.0,100000.0,1,1038.1655475,9650.0
225,700.0,100000.0,1,1039.3386575,9650.0
251,750.0,99000.0,0,6048.4957401,9650.0
252,750.0,99000.0,0,6056.0635214,9650.0
253,750.0,99000.0,0,6167.7292919,9650.0
254,750.0,99000.0,0,5925.1693066,9650.0
255,750.0,99000.0,0,6061.9140873,9650.0
271,0.0,59000.0,0,4589.7977459,5650.0
272,0.0,59000.0,0,4619.8314291,5650.0
273,0.0,59000.0,0,4662.3690329,5650.0
274,0.0,59000.0,0,4447.0162484,5650.0
275,0.0,59000.0,0,4562.8755272,5650.0
291,0.0,10000.0,0,5363.0594249,750.0
292,0.0,10000.0,0,5394.5678239,750.0
293,0.0,10000.0,0,5382.4887612,750.0
294,0.0,10000.0,0,5248.5909523,750.0
295,0.0,10000.0,0,5359.2307257,750.0
301,0.0,180.0,0,4260.6262784,-232.0
302,0.0,180.0,0,4253.7041892,-232.0
303,0.0,180.0,0,4296.1637614,-232.0
304,0.0,170.0,0,4220.2535527,-233.0
305,0.0,180.0,0,4279.7965538,-232.0
311,0.0,1500.0,0,5768.7136091,-100.0
312,0.0,1500.0,0,5773.3207606,-100.0
313,0.0,1500.0,0,5813.5811603,-100.0
314,0.0,1500.0,0,5735.3270484,-100.0
315,0.0,1500.0,0,5747.6555726,-100.0
321,3000.0,15000.0,1,2480.8517595,1000.0
322,3000.0,15000.0,1,2435.2162523,1000.0
323,3000.0,16000.0,1,2606.685437,1100.0
324,3000.0,16000.0,1,2611.9001981,1100.0
325,3000.0,16000.0,1,2431.6597858,1100.0
341,0.0,9.7,1,4443.7283041,-349.03000000000003
342,0.0,9.8,1,4478.7995504,-349.02
343,0.0,9.7,1,4490.787176,-349.03000000000003
344,0.0,9.7,1,4385.4035031,-349.03000000000003
345,0.0,9.8,1,4465.3334356,-349.02
361,700.0,1240.0,1,5187.6795516,-226.0
362,700.0,1240.0,1,5218.1575799,-226.0
363,700.0,1240.0,1,5206.4735202,-226.0
364,700.0,1240.0,1,5076.9543652,-226.0
365,700.0,1240.0,1,5183.9760564,-226.0
381,0.0,300.0,1,3347.7560358,-320.0
382,0.0,300.0,1,3340.1324806,-320.0
383,0.0,300.0,1,3324.2250481,-320.0
384,0.0,300.0,1,3354.3489954,-320.0
385,0.0,300.0,1,3348.8333427,-320.0
391,0.0,14.0,1,4817.3034575,-348.6
392,0.0,14.0,1,4842.139636,-348.6
393,0.0,14.0,1,4894.2869525,-348.6
394,0.0,14.0,1,4695.011102,-348.6
395,0.0,14.0,1,4792.9372892,-348.6
401,1100.0,72000.0,1,2789.2644291,6850.0
402,1100.0,72000.0,1,2713.1340389,6850.0
403,1100.0,72000.0,1,2577.2446669,6850.0
404,1100.0,72000.0,1,2863.3554875,6850.0
405,1100.0,72000.0,1,2708.7306838,6850.0
411,0.0,52000.0,1,4642.3744968,4850.0
412,0.0,52000.0,1,4680.4964439,4850.0
413,0.0,52000.0,1,4742.4410126,4850.0
414,0.0,52000.0,1,4557.2711178,4850.0
415,0.0,52000.0,1,4647.2146748,4850.0
471,0.0,360.0,0,3707.0621584,-214.0
472,0.0,360.0,0,3705.1188073,-214.0
473,0.0,360.0,0,3691.8222945,-214.0
474,0.0,360.0,0,3727.7411046,-214.0
475,0.0,360.0,0,3709.1098836,-214.0
491,0.0,1440.0,1,4936.6382162,-206.0
492,0.0,1770.0,1,4952.4368613,-173.0
493,0.0,1500.0,1,4963.8722391,-200.0
494,0.0,1650.0,1,4862.4726089,-185.0
495,0.0,1260.0,1,4956.7255568,-224.0
501,35000.0,500000.0,1,290.37996267,46300.0
502,35000.0,500000.0,1,283.31818789,46300.0
503,35000.0,500000.0,1,292.36203595,46300.0
504,35000.0,500000.0,1,304.04535025,46300.0
505,35000.0,500000.0,1,275.47154643,46300.0
511,5500.0,46000.0,0,4439.4629206,3950.0
512,5500.0,46000.0,0,4498.1225204,3950.0
513,5500.0,46000.0,0,4538.221495,3950.0
514,5500.0,46000.0,0,4363.7060635,3950.0
515,5500.0,46000.0,0,4479.6993543,3950.0
521,0.0,11000.0,1,357.02476338,750.0
522,0.0,11000.0,1,347.35055474,750.0
523,0.0,9300.0,1,357.06235873,580.0
524,0.0,9600.0,1,347.45067504,610.0
525,0.0,10000.0,1,347.84992305,650.0
531,1000.0,45500.0,1,2497.7364233,4200.0
532,1000.0,45500.0,1,2424.2610321,4200.0
533,1000.0,45500.0,1,2305.0310375,4200.0
534,1000.0,45500.0,1,2574.8895666,4200.0
535,1000.0,45500.0,1,2409.3877899,4200.0
541,8000.0,700000.0,1,4404.6229022,69000.0
542,8000.0,700000.0,1,4129.0378254,69000.0
543,8000.0,700000.0,1,4563.8411547,69000.0
544,8000.0,700000.0,1,4541.7845673,69000.0
545,8000.0,700000.0,1,4225.7971702,69000.0
551,3900.0,790.0,0,2214.4462667,-411.0
552,3900.0,790.0,0,2154.9074001,-411.0
553,3900.0,790.0,0,2047.0602147,-411.0
554,3900.0,790.0,0,2268.9970179,-411.0
555,3900.0,790.0,0,2155.2702189,-411.0
561,1200.0,4700.0,1,4485.1031226,120.0
562,1200.0,4800.0,1,4472.1067927,130.0
563,1200.0,4700.0,1,4459.8300641,120.0
564,1200.0,4800.0,1,4487.6654891,130.0
565,1200.0,4800.0,1,4488.0892117,130.0
581,5000.0,28.5,1,3035.6588944,-697.1500000000001
582,5000.0,28.5,1,2952.5826882,-697.1500000000001
583,5000.0,28.5,1,2805.1173553,-697.1500000000001
584,5000.0,28.5,1,3116.2101707,-697.1500000000001
585,5000.0,28.5,1,2948.251686,-697.1500000000001
591,500.0,67000.0,1,3329.0635169,6350.0
592,500.0,70000.0,1,3238.1390787,6650.0
593,500.0,63000.0,1,3075.7437798,5950.0
594,500.0,61000.0,1,3417.7477412,5750.0
595,500.0,55000.0,1,3232.5051993,5150.0
611,4500.0,365000.0,0,30.383251383,35950.0
612,33000.0,364000.0,0,32.065372993,33000.0
613,11000.0,370000.0,0,32.701254022,35800.0
614,57000.0,350000.0,0,30.852003136,29200.0
615,26000.0,370000.0,0,29.80132061,34300.0
621,2000.0,165000.0,0,3740.2914717,16200.0
622,2000.0,6100.0,0,3638.6101201,310.0
623,2000.0,49000.0,0,5489.0827688,4600.0
624,2000.0,205000.0,0,3840.0696821,20200.0
625,2000.0,112000.0,0,3632.0165994,10900.0
631,0.0,35000.0,1,6380.2674746,3150.0
632,0.0,35000.0,1,6472.7205826,3150.0
633,0.0,35000.0,1,6463.966936,3150.0
634,0.0,35000.0,1,6228.1577887,3150.0
635,0.0,35000.0,1,6530.0202956,3150.0
641,500.0,16.0,0,3206.9687418,-248.4
642,500.0,16.0,0,3123.7161698,-248.4
643,500.0,16.0,0,2964.3008717,-248.4
644,500.0,16.0,0,3291.2022581,-248.4
645,500.0,16.0,0,3118.687189,-248.4
651,1000.0,15.0,0,3792.6929066,-248.5
652,1000.0,15.1,0,3816.5392588,-248.49
653,1000.0,15.0,0,3799.3185261,-248.5
654,1000.0,15.0,0,3796.0254935,-248.5
655,1000.0,15.0,0,3824.7904205,-248.5
661,0.0,51000.0,0,4706.4029962,4850.0
662,0.0,51000.0,0,4849.028652,4850.0
663,0.0,51000.0,0,4743.2382511,4850.0
664,0.0,51000.0,0,4737.0294518,4850.0
665,0.0,51000.0,0,4815.855589,4850.0
671,750.0,600.0,0,4515.7721454,-190.0
672,750.0,600.0,0,4541.0164566,-190.0
673,750.0,600.0,0,4536.3196203,-190.0
674,750.0,600.0,0,4523.4460346,-190.0
675,750.0,600.0,0,4524.5407833,-190.0
681,30000.0,350.0,1,27.485183393,-3165.0
682,30000.0,350.0,1,29.494554119,-3165.0
683,30000.0,350.0,1,28.318644821,-3165.0
684,30000.0,350.0,1,26.195787832,-3165.0
685,30000.0,350.0,1,26.238375452,-3165.0
691,0.0,205000.0,1,5257.7592767,20150.0
692,0.0,205000.0,1,5118.4433095,20150.0
693,0.0,205000.0,1,4801.1304204,20150.0
694,0.0,205000.0,1,5399.8517572,20150.0
695,0.0,205000.0,1,5077.6762196,20150.0
701,0.0,2700.0,0,3008.9384153,20.0
702,0.0,2700.0,0,3005.9400569,20.0
703,0.0,2700.0,0,2995.0460458,20.0
704,0.0,2700.0,0,3023.9555666,20.0
705,0.0,2700.0,0,3013.8339057,20.0
711,0.0,48000.0,1,4787.161274,4450.0
712,0.0,53000.0,1,4833.9210254,4950.0
713,0.0,53000.0,1,4825.6144162,4950.0
714,0.0,55000.0,1,4664.0434238,5150.0
715,0.0,56000.0,1,4895.655847,5250.0
721,6000.0,120000.0,0,3363.9730175,11300.0
722,6000.0,120000.0,0,3356.944096,11300.0
723,6000.0,120000.0,0,3351.4385043,11300.0
724,6000.0,120000.0,0,3374.072749,11300.0
725,6000.0,120000.0,0,3374.2248355,11300.0
771,25000.0,156000.0,1,2722.8486123,12900.0
772,25000.0,135000.0,1,2648.5309804,10800.0
773,25000.0,154000.0,1,2515.8773014,12700.0
774,25000.0,230000.0,1,2795.1754715,20300.0
775,25000.0,230000.0,1,2644.2324745,20300.0
781,0.0,10.0,1,4549.7557102,-349.0
782,0.0,10.0,1,4561.7386232,-349.0
783,0.0,10.0,1,4619.485871,-349.0
784,0.0,10.0,1,4415.0746706,-349.0
785,0.0,10.0,1,4532.2146206,-349.0
791,650.0,35020.0,1,7145.9020321,3152.0
792,650.0,35020.0,1,7289.4447358,3152.0
793,650.0,35020.0,1,7306.7979247,3152.0
794,650.0,35020.0,1,6999.8315359,3152.0
795,650.0,35020.0,1,7260.5128158,3152.0
841,5000.0,42000.0,0,5852.386763,3600.0
842,3400.0,32000.0,0,5908.5925619,2760.0
843,2900.0,33000.0,0,5952.8155369,2910.0
844,4600.0,37000.0,0,5691.0749168,3140.0
845,4500.0,46000.0,0,5822.983685,4050.0
851,5000.0,1500.0,1,3376.86699,-550.0
852,5000.0,1400.0,1,3371.9090192,-560.0
853,5000.0,1500.0,1,3367.2729579,-550.0
854,5000.0,1500.0,1,3401.8098238,-550.0
855,5000.0,1500.0,1,3357.1587454,-550.0
861,0.0,1300.0,0,2984.8113372,-120.0
862,0.0,1300.0,0,2971.8155596,-120.0
863,0.0,1400.0,0,2973.4134494,-110.0
864,0.0,1300.0,0,3004.7649158,-120.0
865,0.0,1300.0,0,2990.5336163,-120.0
871,0.0,34.4,1,5875.4849431,-346.56
872,0.0,44.5,1,5890.9594936,-345.55
873,0.0,44.4,1,5965.5334062,-345.56
874,0.0,44.5,1,5701.5599082,-345.55
875,0.0,44.5,1,5852.8326482,-345.55
881,570.0,96000.0,1,1009.6026085,9250.0
882,760.0,105000.0,1,963.79427326,10150.0
883,650.0,96000.0,1,931.37941925,9250.0
884,680.0,117000.0,1,1025.2192603,11350.0
885,660.0,110000.0,1,988.2406377,10650.0
891,50000.0,120000.0,0,474.33768344,6900.0
892,50000.0,120000.0,0,465.23120486,6900.0
893,50000.0,120000.0,0,494.87829824,6900.0
894,50000.0,120000.0,0,498.78664869,6900.0
895,50000.0,120000.0,0,460.98581349,6900.0
931,0.0,33000.0,0,5293.8466649,3050.0
932,0.0,33000.0,0,5308.9861161,3050.0
933,0.0,33000.0,0,5368.5062799,3050.0
934,0.0,33000.0,0,5255.635875,3050.0
935,0.0,33000.0,0,5279.4967976,3050.0
971,0.0,16.3,0,5283.948805,-248.37
972,0.0,16.2,0,5513.955246,-248.38000000000002
973,0.0,16.3,0,5412.8239325,-248.37
974,0.0,16.3,0,5242.6101151,-248.37
975,0.0,16.2,0,5474.2927913,-248.38000000000002
991,500.0,45000.0,1,5651.0819254,4150.0
992,500.0,45000.0,1,5707.300261,4150.0
993,500.0,45000.0,1,5844.1573536,4150.0
994,500.0,45000.0,1,5507.7791228,4150.0
995,500.0,45000.0,1,5684.3731816,4150.0
1011,156000.0,109000.0,0,35.568928081,-4800.0
1012,117000.0,103000.0,0,40.420623815,-1500.0
1013,145000.0,106000.0,0,38.094910953,-4000.0
1014,166000.0,106000.0,0,35.625646337,-6100.0
1015,143000.0,112000.0,0,37.713466635,-3200.0
1021,1800.0,2500.0,0,4307.1515744,-30.0
1022,1800.0,2500.0,0,4346.7174388,-30.0
1023,1800.0,2500.0,0,4363.3366329,-30.0
1024,1800.0,2500.0,0,4263.4372886,-30.0
1025,1800.0,2500.0,0,4333.7398135,-30.0
1031,25000.0,1250000.0,1,2026.666865,122300.0
1032,25000.0,1250000.0,1,1970.2060201,122300.0
1033,25000.0,1250000.0,1,2095.5006408,122300.0
1034,25000.0,1250000.0,1,2132.7314222,122300.0
1035,25000.0,1250000.0,1,1986.432782,122300.0
1061,0.0,43000.0,0,3288.2967761,4050.0
1062,0.0,43000.0,0,3198.2467013,4050.0
1063,0.0,43000.0,0,3038.3037087,4050.0
1064,0.0,43000.0,0,3375.8031967,4050.0
1065,0.0,43000.0,0,3193.1814972,4050.0
1071,0.0,29.5,1,4146.6362881,-347.05
1072,0.0,29.5,1,4172.2545779,-347.05
1073,0.0,29.5,1,4185.4365522,-347.05
1074,0.0,29.5,1,4083.5187755,-347.05
1075,0.0,29.5,1,4192.6465684,-347.05
1081,0.0,8.0,0,3327.1076941,-249.20000000000002
1082,0.0,8.0,0,3335.056773,-249.20000000000002
1083,0.0,8.0,0,3320.390453,-249.20000000000002
1084,0.0,8.0,0,3340.0848319,-249.20000000000002
1085,0.0,8.0,0,3330.8065934,-249.20000000000002
1121,500.0,30015.0,1,5769.5615933,2651.5
1122,500.0,30015.0,1,5796.2133554,2651.5
1123,500.0,29015.0,1,5844.5037466,2551.5
1124,500.0,30015.0,1,5731.5908097,2651.5
1125,500.0,30015.0,1,5751.2889245,2651.5
1131,11000.0,410000.0,1,381.81180707,39700.0
1132,11000.0,410000.0,1,372.72970038,39700.0
1133,11000.0,410000.0,1,391.0028876,39700.0
1134,11000.0,410000.0,1,399.34485472,39700.0
1135,11000.0,410000.0,1,369.06300421,39700.0
1141,548000.0,4050000.0,1,26.732272664,350000.0
1142,549000.0,4160000.0,1,26.956373926,360900.0
1143,548000.0,4010000.0,1,36.869399513,346000.0
1144,590000.0,3790000.0,1,35.704901217,319800.0
1145,681000.0,3830000.0,1,37.054032685,314700.0
1151,0.0,200.0,0,3537.7958232,-230.0
1152,0.0,200.0,0,3538.5643554,-230.0
1153,0.0,200.0,0,3535.1062508,-230.0
1154,0.0,200.0,0,3531.8348247,-230.0
1155,0.0,200.0,0,3540.4926597,-230.0
1161,30000.0,2000000.0,1,372.63753269,196800.0
1162,30000.0,2000000.0,1,361.95981676,196800.0
1163,30000.0,2000000.0,1,382.57359869,196800.0
1164,30000.0,2000000.0,1,391.66234859,196800.0
1165,30000.0,2000000.0,1,362.13961559,196800.0
1181,4800.0,20900.0,1,3765.600939,1410.0
1182,4800.0,20900.0,1,3815.3566522,1410.0
1183,4800.0,20900.0,1,3849.3690405,1410.0
1184,4800.0,20900.0,1,3701.3431453,1410.0
1185,4800.0,20900.0,1,3799.7299216,1410.0
1191,1000.0,130000.0,1,6133.307279,12650.0
1192,1000.0,130000.0,1,6119.1002365,12650.0
1193,1000.0,130000.0,1,6201.7707648,12650.0
1194,1000.0,130000.0,1,6080.1707811,12650.0
1195,1000.0,130000.0,1,6121.0641316,12650.0
1201,300000.0,1700000.0,1,26.732272664,139800.0
1202,300000.0,1700000.0,1,26.956373926,139800.0
1203,300000.0,1700000.0,1,27.027351825,139800.0
1204,300000.0,1700000.0,1,35.704901217,139800.0
1205,300000.0,1700000.0,1,25.933629395,139800.0
1251,0.0,57000.0,1,3420.475781,5350.0
1252,0.0,57000.0,1,3412.6866275,5350.0
1253,0.0,57000.0,1,3396.4336548,5350.0
1254,0.0,57000.0,1,3427.2119526,5350.0
1255,0.0,57000.0,1,3421.5764892,5350.0
1271,0.0,38000.0,0,4347.4187295,3550.0
1272,0.0,39000.0,0,4244.49735,3650.0
1273,0.0,38000.0,0,4323.0647974,3550.0
1274,0.0,38000.0,0,4295.7946416,3550.0
1275,0.0,38000.0,0,4266.6699759,3550.0
1281,19000.0,425000.0,1,784.28034669,40400.0
1282,19000.0,425000.0,1,848.82168724,40400.0
1283,19000.0,425000.0,1,849.00186787,40400.0
1284,19000.0,425000.0,1,836.12287357,40400.0
1285,19000.0,425000.0,1,846.76732996,40400.0
1301,0.0,8.0,0,3545.5886673,-249.20000000000002
1302,0.0,8.0,0,3549.5178148,-249.20000000000002
1303,0.0,8.0,0,3540.2848106,-249.20000000000002
1304,0.0,8.0,0,3544.3880165,-249.20000000000002
1305,0.0,8.0,0,3545.3467338,-249.20000000000002
1311,770.0,-1.0,1,4103.4145219,-350.1
1312,8200.0,108000.0,1,3991.5266139,9780.0
1313,1400.0,-1.0,1,3791.7558445,-350.1
1314,2400.0,220000.0,1,4212.5550668,21560.0
1315,3000.0,-1.0,1,3985.2716752,-500.1
1331,0.0,120000.0,1,3476.0751119,11650.0
1332,0.0,120000.0,1,3375.3706752,11650.0
1333,0.0,120000.0,1,3215.5954557,11650.0
1334,0.0,120000.0,1,3566.2427288,11650.0
1335,0.0,120000.0,1,3377.5399531,11650.0
1351,0.0,7.5,0,4993.2502083,-249.25
1352,0.0,7.5,0,4994.0220113,-249.25
1353,0.0,7.5,0,4990.2388266,-249.25
1354,0.0,7.5,0,4983.926377,-249.25
1355,0.0,7.5,0,4998.3197549,-249.25
1421,1500.0,5000.0,1,1179.4438919,150.0
1422,1500.0,5000.0,1,1129.1356191,150.0
1423,1500.0,5000.0,1,1097.1090276,150.0
1424,1500.0,5000.0,1,1169.1764501,150.0
1425,1500.0,5000.0,1,1127.5995455,150.0
1461,0.0,305000.0,1,173.14422673,30150.0
1462,0.0,430000.0,1,168.15971331,42650.0
1463,0.0,490000.0,1,174.85800876,48650.0
1464,0.0,450000.0,1,182.96196802,44650.0
1465,0.0,340000.0,1,169.02556385,33650.0
1471,0.0,29000.0,1,5113.1229317,2550.0
1472,0.0,29000.0,1,5143.162934,2550.0
1473,0.0,29000.0,1,5131.646796,2550.0
1474,0.0,29000.0,1,5003.9890725,2550.0
1475,0.0,29000.0,1,5109.4726626,2550.0
1481,500.0,50000.0,1,6167.2673476,4650.0
1482,500.0,50000.0,1,6226.4972315,4650.0
1483,500.0,50000.0,1,6273.0995701,4650.0
1484,500.0,50000.0,1,5997.2763128,4650.0
1485,500.0,50000.0,1,6136.2822726,4650.0
1501,3000.0,96700.0,1,3125.8632647,9170.0
1502,3000.0,96700.0,1,3040.545721,9170.0
1503,3000.0,96700.0,1,2888.257687,9170.0
1504,3000.0,96700.0,1,3208.8953773,9170.0
1505,3000.0,96700.0,1,3035.6109841,9170.0
1511,0.0,57000.0,0,3759.5120599,5450.0
1512,0.0,57000.0,0,3748.2034752,5450.0
1513,0.0,57000.0,0,3782.0177707,5450.0
1514,0.0,57000.0,0,3722.5007396,5450.0
1515,0.0,57000.0,0,3745.0905524,5450.0
1521,0.0,4000.0,1,3943.3169407,50.0
1522,0.0,4000.0,1,4019.9139206,50.0
1523,0.0,4000.0,1,4052.5848032,50.0
1524,0.0,4000.0,1,3882.4780561,50.0
1525,0.0,4000.0,1,3987.3875373,50.0
1561,3000.0,127000.0,1,3576.5691155,12200.0
1562,3000.0,127000.0,1,3479.5006328,12200.0
1563,3000.0,127000.0,1,3305.0739294,12200.0
1564,3000.0,127000.0,1,3671.8299212,12200.0
1565,3000.0,127000.0,1,3473.7966369,12200.0
1571,24000.0,845000.0,1,19.698874111,81900.0
1572,27000.0,545000.0,1,20.795604445,51600.0
1573,26000.0,410000.0,1,20.806434862,38200.0
1574,24000.0,980000.0,1,19.772615782,95400.0
1575,23000.0,410000.0,1,18.716118475,38500.0
1591,25000.0,100000.0,1,510.12837379,7300.0
1592,25000.0,100000.0,1,498.4158346,7300.0
1593,25000.0,100000.0,1,531.38239704,7300.0
1594,25000.0,100000.0,1,536.0330738,7300.0
1595,25000.0,100000.0,1,495.39812334,7300.0
1631,20000.0,200000.0,1,4629.5542811,17800.0
1632,20000.0,200000.0,1,4328.0068808,17800.0
1633,20000.0,200000.0,1,4799.8056538,17800.0
1634,20000.0,200000.0,1,4883.6765515,17800.0
1635,20000.0,200000.0,1,4471.6856214,17800.0
1661,5000.0,400000.0,1,2558.1362589,39300.0
1662,5000.0,400000.0,1,2520.9599028,39300.0
1663,5000.0,400000.0,1,2682.3938372,39300.0
1664,5000.0,400000.0,1,2703.0088665,39300.0
1665,5000.0,400000.0,1,2515.9827916,39300.0
1671,2000.0,133000.0,0,806.34694866,13000.0
1672,2000.0,133000.0,0,759.71570097,13000.0
1673,2000.0,133000.0,0,804.68134929,13000.0
1674,2000.0,133000.0,0,786.98961021,13000.0
1675,2000.0,133000.0,0,781.3261011,13000.0
1681,0.0,50000.0,0,6215.2350004,4750.0
1682,0.0,50000.0,0,6249.9797398,4750.0
1683,0.0,50000.0,0,6243.5152991,4750.0
1684,0.0,50000.0,0,6225.7968762,4750.0
1685,0.0,50000.0,0,6227.3036219,4750.0
1691,11000.0,123000.0,1,2129.2365508,11000.0
1692,9400.0,107000.0,1,2072.2250454,9560.0
1693,11000.0,96000.0,1,1968.3042468,8300.0
1694,9400.0,81000.0,1,2183.0124327,6960.0
1695,9300.0,81000.0,1,2071.3735365,6970.0
1701,0.0,96000.0,1,4006.7595561,9250.0
1702,0.0,96000.0,1,3897.2033859,9250.0
1703,0.0,96000.0,1,3702.216303,9250.0
1704,0.0,96000.0,1,4113.5188659,9250.0
1705,0.0,96000.0,1,3890.5553561,9250.0
1711,2000.0,170000.0,1,4569.035631,16600.0
1712,2000.0,170000.0,1,4444.5349767,16600.0
1713,2000.0,170000.0,1,4222.380885,16600.0
1714,2000.0,170000.0,1,4690.2112296,16600.0
1715,2000.0,170000.0,1,4438.0896879,16600.0
1731,0.0,713.8,1,448.59856581,-278.62
1732,0.0,713.8,1,452.95509396,-278.62
1733,0.0,713.8,1,443.08919862,-278.62
1734,0.0,713.8,1,446.06932374,-278.62
1735,0.0,713.8,1,454.83562464,-278.62
1741,5000.0,250000.0,1,3212.2681405,24300.0
1742,5000.0,250000.0,1,3247.9471621,24300.0
1743,5000.0,250000.0,1,3254.9849766,24300.0
1744,5000.0,250000.0,1,3368.4795748,24300.0
1745,5000.0,250000.0,1,3355.4384372,24300.0
1781,20000.0,146000.0,1,303.47290959,12400.0
1782,20000.0,51000.0,1,298.4631773,2900.0
1783,20000.0,146000.0,1,316.58170043,12400.0
1784,20000.0,62000.0,1,322.03677208,4000.0
1785,20000.0,49000.0,1,297.49951058,2700.0
1791,0.0,900.0,0,6858.6822205,-160.0
1792,0.0,900.0,0,6900.0993481,-160.0
1793,0.0,900.0,0,6868.898592,-160.0
1794,0.0,900.0,0,6690.3557597,-160.0
1795,0.0,900.0,0,6853.7735106,-160.0
1801,200000.0,122000.0,1,21.496230431,-8000.0
1802,200000.0,15000.0,1,22.875324404,-18700.0
1803,200000.0,55000.0,1,22.724874771,-14700.0
1804,200000.0,12000.0,1,21.760707259,-19000.0
1805,200000.0,2100.0,1,20.597252278,-19990.0
1831,500.0,76000.0,1,531.48402259,7250.0
1832,500.0,87000.0,1,512.33362551,8350.0
1833,500.0,94000.0,1,530.90379442,9050.0
1834,500.0,123000.0,1,533.21505979,11950.0
1835,500.0,160000.0,1,529.31887242,15650.0
1841,0.0,93000.0,1,4965.6545755,8950.0
1842,0.0,93000.0,1,4979.2044648,8950.0
1843,0.0,93000.0,1,5010.6800071,8950.0
1844,0.0,93000.0,1,4902.6578093,8950.0
1845,0.0,93000.0,1,4994.6511637,8950.0
1881,0.0,9900.0,0,4351.1691946,740.0
1882,0.0,9900.0,0,4391.1394086,740.0
1883,0.0,9900.0,0,4407.9284452,740.0
1884,0.0,9900.0,0,4307.0081636,740.0
1885,0.0,9900.0,0,4378.0291564,740.0
1891,0.0,10000.0,0,2923.7760896,750.0
1892,0.0,10000.0,0,2917.1180274,750.0
1893,0.0,10000.0,0,2903.2252077,750.0
1894,0.0,10000.0,0,2929.5340773,750.0
1895,0.0,10000.0,0,2924.7169599,750.0
1901,3000.0,200000.0,1,3196.5465465,19500.0
1902,3000.0,200000.0,1,3231.9495374,19500.0
1903,3000.0,200000.0,1,3239.3558989,19500.0
1904,3000.0,200000.0,1,3352.0111084,19500.0
1905,3000.0,200000.0,1,3339.0251054,19500.0
1911,3200.0,100000.0,1,3166.3198387,9480.0
1912,3200.0,100000.0,1,3109.9886203,9480.0
1913,3200.0,100000.0,1,3379.4879205,9480.0
1914,3200.0,100000.0,1,3335.1783012,9480.0
1915,3200.0,100000.0,1,3104.666463,9480.0
1931,12000.0,80000.0,1,679.0023857,6600.0
1932,12000.0,80000.0,1,717.16548822,6600.0
1933,12000.0,80000.0,1,702.38635587,6600.0
1934,12000.0,80000.0,1,706.3082758,6600.0
1935,12000.0,80000.0,1,715.2413042,6600.0
1951,50000.0,455000.0,1,1559.2941926,40300.0
1952,50000.0,350000.0,1,1534.8092272,29800.0
1953,50000.0,425000.0,1,1638.2152737,37300.0
1954,50000.0,425000.0,1,1656.6935068,37300.0
1955,50000.0,400000.0,1,1541.687867,34800.0
1961,0.0,142000.0,1,4308.8408813,13850.0
