11,0,6590,1,7095.3833698
12,0,680,1,7139.730803
13,0,308.6,1,7294.3902474
14,0,820,1,6989.4307115
15,0,12230,1,7121.5275598
41,0,19000,1,3869.557417
42,0,17000,1,3939.0239781
43,0,18000,1,3975.5958868
44,0,20000,1,3810.8560637
45,0,17000,1,3907.7120495
61,0,447,0,4774.1920971
62,0,447,0,4765.7908073
63,0,447,0,4770.9019917
64,0,437,0,4773.1226051
65,0,447,0,4768.7040957
81,0,650,1,2246.9632228
82,0,650,1,2186.5500868
83,0,650,1,2077.1192719
84,0,650,1,2302.3149979
85,0,650,1,2186.9182332
91,600,81000,1,4351.1691946
92,600,81000,1,2855.2432968
93,600,89000,1,4407.9284452
94,600,80000,1,4307.0081636
95,600,86000,1,4378.0291564
111,2000,160000,1,3771.4507656
112,2000,160000,1,3662.0291192
113,2000,160000,1,3488.6121228
114,2000,160000,1,3869.1664148
115,2000,160000,1,3664.098474
141,0,16,0,3243.1738439
142,0,16,0,3273.1590367
143,0,16,0,3282.0575102
144,0,16,0,3229.4666823
145,0,16,0,3243.9830414
151,0,10,0,3470.1043075
152,0,10,0,3479.2511979
153,0,10,0,3488.7099575
154,0,10,0,3432.8077851
155,0,10,0,3448.2381565
191,2000,77000,1,5257.7592767
192,2000,77000,1,5118.4433095
193,2000,77000,1,4801.1304204
194,2000,77000,1,5399.8517572
195,2000,77000,1,5077.6762196
201,50000,200000,1,251.51454279
202,50000,200000,1,244.37960559
203,50000,200000,1,253.40641682
204,50000,200000,1,261.31355133
205,50000,200000,1,236.76944714
221,700,100000,1,1058.0921978
222,700,100000,1,1035.6702818
223,700,100000,1,1043.0964592
224,700,100000,1,1038.1655475
225,700,100000,1,1039.3386575
251,750,99000,0,6048.4957401
252,750,99000,0,6056.0635214
253,750,99000,0,6167.7292919
254,750,99000,0,5925.1693066
255,750,99000,0,6061.9140873
271,0,59000,0,4589.7977459
272,0,59000,0,4619.8314291
273,0,59000,0,4662.3690329
274,0,59000,0,4447.0162484
275,0,59000,0,4562.8755272
291,0,10000,0,5363.0594249
292,0,10000,0,5394.5678239
293,0,10000,0,5382.4887612
294,0,10000,0,5248.5909523
295,0,10000,0,5359.2307257
301,0,180,0,4260.6262784
302,0,180,0,4253.7041892
303,0,180,0,4296.1637614
304,0,170,0,4220.2535527
305,0,180,0,4279.7965538
311,0,1500,0,5768.7136091
312,0,1500,0,5773.3207606
313,0,1500,0,5813.5811603
314,0,1500,0,5735.3270484
315,0,1500,0,5747.6555726
321,3000,15000,1,2480.8517595
322,3000,15000,1,2435.2162523
323,3000,16000,1,2606.685437
324,3000,16000,1,2611.9001981
325,3000,16000,1,2431.6597858
341,0,9.7,1,4443.7283041
342,0,9.8,1,4478.7995504
343,0,9.7,1,4490.787176
344,0,9.7,1,4385.4035031
345,0,9.8,1,4465.3334356
361,700,1240,1,5187.6795516
362,700,1240,1,5218.1575799
363,700,1240,1,5206.4735202
364,700,1240,1,5076.9543652
365,700,1240,1,5183.9760564
381,0,300,1,3347.7560358
382,0,300,1,3340.1324806
383,0,300,1,3324.2250481
384,0,300,1,3354.3489954
385,0,300,1,3348.8333427
391,0,14,1,4817.3034575
392,0,14,1,4842.139636
393,0,14,1,4894.2869525
394,0,14,1,4695.011102
395,0,14,1,4792.9372892
401,1100,72000,1,2789.2644291
402,1100,72000,1,2713.1340389
403,1100,72000,1,2577.2446669
404,1100,72000,1,2863.3554875
405,1100,72000,1,2708.7306838
411,0,52000,1,4642.3744968
412,0,52000,1,4680.4964439
413,0,52000,1,4742.4410126
414,0,52000,1,4557.2711178
415,0,52000,1,4647.2146748
471,0,360,0,3707.0621584
472,0,360,0,3705.1188073
473,0,360,0,3691.8222945
474,0,360,0,3727.7411046
475,0,360,0,3709.1098836
491,0,1440,1,4936.6382162
492,0,1770,1,4952.4368613
493,0,1500,1,4963.8722391
494,0,1650,1,4862.4726089
495,0,1260,1,4956.7255568
501,35000,500000,1,290.37996267
502,35000,500000,1,283.31818789
503,35000,500000,1,292.36203595
504,35000,500000,1,304.04535025
505,35000,500000,1,275.47154643
511,5500,46000,0,4439.4629206
512,5500,46000,0,4498.1225204
513,5500,46000,0,4538.221495
514,5500,46000,0,4363.7060635
515,5500,46000,0,4479.6993543
521,0,11000,1,357.02476338
522,0,11000,1,347.35055474
523,0,9300,1,357.06235873
524,0,9600,1,347.45067504
525,0,10000,1,347.84992305
531,1000,45500,1,2497.7364233
532,1000,45500,1,2424.2610321
533,1000,45500,1,2305.0310375
534,1000,45500,1,2574.8895666
535,1000,45500,1,2409.3877899
541,8000,700000,1,4404.6229022
542,8000,700000,1,4129.0378254
543,8000,700000,1,4563.8411547
544,8000,700000,1,4541.7845673
545,8000,700000,1,4225.7971702
551,3900,790,0,2214.4462667
552,3900,790,0,2154.9074001
553,3900,790,0,2047.0602147
554,3900,790,0,2268.9970179
555,3900,790,0,2155.2702189
561,1200,4700,1,4485.1031226
562,1200,4800,1,4472.1067927
563,1200,4700,1,4459.8300641
564,1200,4800,1,4487.6654891
565,1200,4800,1,4488.0892117
581,5000,28.5,1,3035.6588944
582,5000,28.5,1,2952.5826882
583,5000,28.5,1,2805.1173553
584,5000,28.5,1,3116.2101707
585,5000,28.5,1,2948.251686
591,500,67000,1,3329.0635169
592,500,70000,1,3238.1390787
593,500,63000,1,3075.7437798
594,500,61000,1,3417.7477412
595,500,55000,1,3232.5051993
611,4500,365000,0,30.383251383
612,33000,364000,0,32.065372993
613,11000,370000,0,32.701254022
614,57000,350000,0,30.852003136
615,26000,370000,0,29.80132061
621,2000,165000,0,3740.2914717
622,2000,6100,0,3638.6101201
623,2000,49000,0,5489.0827688
624,2000,205000,0,3840.0696821
625,2000,112000,0,3632.0165994
631,0,35000,1,6380.2674746
632,0,35000,1,6472.7205826
633,0,35000,1,6463.966936
634,0,35000,1,6228.1577887
635,0,35000,1,6530.0202956
641,500,16,0,3206.9687418
642,500,16,0,3123.7161698
643,500,16,0,2964.3008717
644,500,16,0,3291.2022581
645,500,16,0,3118.687189
651,1000,15,0,3792.6929066
652,1000,15.1,0,3816.5392588
653,1000,15,0,3799.3185261
654,1000,15,0,3796.0254935
655,1000,15,0,3824.7904205
661,0,51000,0,4706.4029962
662,0,51000,0,4849.028652
663,0,51000,0,4743.2382511
664,0,51000,0,4737.0294518
665,0,51000,0,4815.855589
671,750,600,0,4515.7721454
672,750,600,0,4541.0164566
673,750,600,0,4536.3196203
674,750,600,0,4523.4460346
675,750,600,0,4524.5407833
681,30000,350,1,27.485183393
682,30000,350,1,29.494554119
683,30000,350,1,28.318644821
684,30000,350,1,26.195787832
685,30000,350,1,26.238375452
691,0,205000,1,5257.7592767
692,0,205000,1,5118.4433095
693,0,205000,1,4801.1304204
694,0,205000,1,5399.8517572
695,0,205000,1,5077.6762196
701,0,2700,0,3008.9384153
702,0,2700,0,3005.9400569
703,0,2700,0,2995.0460458
704,0,2700,0,3023.9555666
705,0,2700,0,3013.8339057
711,0,48000,1,4787.161274
712,0,53000,1,4833.9210254
713,0,53000,1,4825.6144162
714,0,55000,1,4664.0434238
715,0,56000,1,4895.655847
721,6000,120000,0,3363.9730175
722,6000,120000,0,3356.944096
723,6000,120000,0,3351.4385043
724,6000,120000,0,3374.072749
725,6000,120000,0,3374.2248355
771,25000,156000,1,2722.8486123
772,25000,135000,1,2648.5309804
773,25000,154000,1,2515.8773014
774,25000,230000,1,2795.1754715
775,25000,230000,1,2644.2324745
781,0,10,1,4549.7557102
782,0,10,1,4561.7386232
783,0,10,1,4619.485871
784,0,10,1,4415.0746706
785,0,10,1,4532.2146206
791,650,35020,1,7145.9020321
792,650,35020,1,7289.4447358
793,650,35020,1,7306.7979247
794,650,35020,1,6999.8315359
795,650,35020,1,7260.5128158
841,5000,42000,0,5852.386763
842,3400,32000,0,5908.5925619
843,2900,33000,0,5952.8155369
844,4600,37000,0,5691.0749168
845,4500,46000,0,5822.983685
851,5000,1500,1,3376.86699
852,5000,1400,1,3371.9090192
853,5000,1500,1,3367.2729579
854,5000,1500,1,3401.8098238
855,5000,1500,1,3357.1587454
861,0,1300,0,2984.8113372
862,0,1300,0,2971.8155596
863,0,1400,0,2973.4134494
864,0,1300,0,3004.7649158
865,0,1300,0,2990.5336163
871,0,34.4,1,5875.4849431
872,0,44.5,1,5890.9594936
873,0,44.4,1,5965.5334062
874,0,44.5,1,5701.5599082
875,0,44.5,1,5852.8326482
881,570,96000,1,1009.6026085
882,760,105000,1,963.79427326
883,650,96000,1,931.37941925
884,680,117000,1,1025.2192603
885,660,110000,1,988.2406377
891,50000,120000,0,474.33768344
892,50000,120000,0,465.23120486
893,50000,120000,0,494.87829824
894,50000,120000,0,498.78664869
895,50000,120000,0,460.98581349
931,0,33000,0,5293.8466649
932,0,33000,0,5308.9861161
933,0,33000,0,5368.5062799
934,0,33000,0,5255.635875
935,0,33000,0,5279.4967976
971,0,16.3,0,5283.948805
972,0,16.2,0,5513.955246
973,0,16.3,0,5412.8239325
974,0,16.3,0,5242.6101151
975,0,16.2,0,5474.2927913
991,500,45000,1,5651.0819254
992,500,45000,1,5707.300261
993,500,45000,1,5844.1573536
994,500,45000,1,5507.7791228
995,500,45000,1,5684.3731816
1011,156000,109000,0,35.568928081
1012,117000,103000,0,40.420623815
1013,145000,106000,0,38.094910953
1014,166000,106000,0,35.625646337
1015,143000,112000,0,37.713466635
1021,1800,2500,0,4307.1515744
1022,1800,2500,0,4346.7174388
1023,1800,2500,0,4363.3366329
1024,1800,2500,0,4263.4372886
1025,1800,2500,0,4333.7398135
1031,25000,1250000,1,2026.666865
1032,25000,1250000,1,1970.2060201
1033,25000,1250000,1,2095.5006408
1034,25000,1250000,1,2132.7314222
1035,25000,1250000,1,1986.432782
1061,0,43000,0,3288.2967761
1062,0,43000,0,3198.2467013
1063,0,43000,0,3038.3037087
1064,0,43000,0,3375.8031967
1065,0,43000,0,3193.1814972
1071,0,29.5,1,4146.6362881
1072,0,29.5,1,4172.2545779
1073,0,29.5,1,4185.4365522
1074,0,29.5,1,4083.5187755
1075,0,29.5,1,4192.6465684
1081,0,8,0,3327.1076941
1082,0,8,0,3335.056773
1083,0,8,0,3320.390453
1084,0,8,0,3340.0848319
1085,0,8,0,3330.8065934
1121,500,30015,1,5769.5615933
1122,500,30015,1,5796.2133554
1123,500,29015,1,5844.5037466
1124,500,30015,1,5731.5908097
1125,500,30015,1,5751.2889245
1131,11000,410000,1,381.81180707
