unitId,itemized,salary,filingStatus,weight,tax
391,0,14,1,4817.3,-348.6
392,0,14,1,4842.14,-348.6
393,0,14,1,4894.29,-348.6
394,0,14,1,4695.01,-348.6
395,0,14,1,4792.94,-348.6
401,1100,72000,1,2789.26,6850
402,1100,72000,1,2713.13,6850
403,1100,72000,1,2577.24,6850
404,1100,72000,1,2863.36,6850
405,1100,72000,1,2708.73,6850
411,0,52000,1,4642.37,4850
412,0,52000,1,4680.5,4850
413,0,52000,1,4742.44,4850
414,0,52000,1,4557.27,4850
415,0,52000,1,4647.21,4850
471,0,360,0,3707.06,-214
472,0,360,0,3705.12,-214
473,0,360,0,3691.82,-214
474,0,360,0,3727.74,-214
475,0,360,0,3709.11,-214
491,0,1440,1,4936.64,-206
492,0,1770,1,4952.44,-173
493,0,1500,1,4963.87,-200
494,0,1650,1,4862.47,-185
495,0,1260,1,4956.73,-224
501,35000,500000,1,290.38,46300
502,35000,500000,1,283.318,46300
503,35000,500000,1,292.362,46300
504,35000,500000,1,304.045,46300
505,35000,500000,1,275.472,46300
511,5500,46000,0,4439.46,3950
512,5500,46000,0,4498.12,3950
513,5500,46000,0,4538.22,3950
514,5500,46000,0,4363.71,3950
515,5500,46000,0,4479.7,3950
521,0,11000,1,357.025,750
522,0,11000,1,347.351,750
523,0,9300,1,357.062,580
524,0,9600,1,347.451,610
525,0,10000,1,347.85,650
531,1000,45500,1,2497.74,4200
532,1000,45500,1,2424.26,4200
533,1000,45500,1,2305.03,4200
534,1000,45500,1,2574.89,4200
535,1000,45500,1,2409.39,4200
541,8000,700000,1,4404.62,69000
542,8000,700000,1,4129.04,69000
543,8000,700000,1,4563.84,69000
544,8000,700000,1,4541.78,69000
545,8000,700000,1,4225.8,69000
551,3900,790,0,2214.45,-411
552,3900,790,0,2154.91,-411
553,3900,790,0,2047.06,-411
554,3900,790,0,2269,-411
555,3900,790,0,2155.27,-411
561,1200,4700,1,4485.1,120
562,1200,4800,1,4472.11,130
563,1200,4700,1,4459.83,120
564,1200,4800,1,4487.67,130
565,1200,4800,1,4488.09,130
581,5000,28.5,1,3035.66,-697.15
582,5000,28.5,1,2952.58,-697.15
583,5000,28.5,1,2805.12,-697.15
584,5000,28.5,1,3116.21,-697.15
585,5000,28.5,1,2948.25,-697.15
591,500,67000,1,3329.06,6350
592,500,70000,1,3238.14,6650
593,500,63000,1,3075.74,5950
594,500,61000,1,3417.75,5750
595,500,55000,1,3232.51,5150
611,4500,365000,0,30.3833,35950
612,33000,364000,0,32.0654,33000
613,11000,370000,0,32.7013,35800
614,57000,350000,0,30.852,29200
615,26000,370000,0,29.8013,34300
621,2000,165000,0,3740.29,16200
622,2000,6100,0,3638.61,310
623,2000,49000,0,5489.08,4600
624,2000,205000,0,3840.07,20200
625,2000,112000,0,3632.02,10900
631,0,35000,1,6380.27,3150
632,0,35000,1,6472.72,3150
633,0,35000,1,6463.97,3150
634,0,35000,1,6228.16,3150
635,0,35000,1,6530.02,3150
641,500,16,0,3206.97,-248.4
642,500,16,0,3123.72,-248.4
643,500,16,0,2964.3,-248.4
644,500,16,0,3291.2,-248.4
645,500,16,0,3118.69,-248.4
651,1000,15,0,3792.69,-248.5
652,1000,15.1,0,3816.54,-248.49
653,1000,15,0,3799.32,-248.5
654,1000,15,0,3796.03,-248.5
655,1000,15,0,3824.79,-248.5
661,0,51000,0,4706.4,4850
662,0,51000,0,4849.03,4850
663,0,51000,0,4743.24,4850
664,0,51000,0,4737.03,4850
665,0,51000,0,4815.86,4850
671,750,600,0,4515.77,-190
672,750,600,0,4541.02,-190
673,750,600,0,4536.32,-190
674,750,600,0,4523.45,-190
675,750,600,0,4524.54,-190
681,30000,350,1,27.4852,-3165
682,30000,350,1,29.4946,-3165
683,30000,350,1,28.3186,-3165
684,30000,350,1,26.1958,-3165
685,30000,350,1,26.2384,-3165
691,0,205000,1,5257.76,20150
692,0,205000,1,5118.44,20150
693,0,205000,1,4801.13,20150
694,0,205000,1,5399.85,20150
695,0,205000,1,5077.68,20150
701,0,2700,0,3008.94,20
702,0,2700,0,3005.94,20
703,0,2700,0,2995.05,20
704,0,2700,0,3023.96,20
705,0,2700,0,3013.83,20
711,0,48000,1,4787.16,4450
712,0,53000,1,4833.92,4950
713,0,53000,1,4825.61,4950
714,0,55000,1,4664.04,5150
715,0,56000,1,4895.66,5250
721,6000,120000,0,3363.97,11300
722,6000,120000,0,3356.94,11300
723,6000,120000,0,3351.44,11300
724,6000,120000,0,3374.07,11300
725,6000,120000,0,3374.22,11300
771,25000,156000,1,2722.85,12900
772,25000,135000,1,2648.53,10800
773,25000,154000,1,2515.88,12700
774,25000,230000,1,2795.18,20300
775,25000,230000,1,2644.23,20300
781,0,10,1,4549.76,-349
782,0,10,1,4561.74,-349
783,0,10,1,4619.49,-349
784,0,10,1,4415.07,-349
785,0,10,1,4532.21,-349
791,650,35020,1,7145.9,3152
792,650,35020,1,7289.44,3152
793,650,35020,1,7306.8,3152
794,650,35020,1,6999.83,3152
795,650,35020,1,7260.51,3152
841,5000,42000,0,5852.39,3600
842,3400,32000,0,5908.59,2760
843,2900,33000,0,5952.82,2910
844,4600,37000,0,5691.07,3140
845,4500,46000,0,5822.98,4050
851,5000,1500,1,3376.87,-550
852,5000,1400,1,3371.91,-560
853,5000,1500,1,3367.27,-550
854,5000,1500,1,3401.81,-550
855,5000,1500,1,3357.16,-550
861,0,1300,0,2984.81,-120
862,0,1300,0,2971.82,-120
863,0,1400,0,2973.41,-110
864,0,1300,0,3004.76,-120
865,0,1300,0,2990.53,-120
871,0,34.4,1,5875.48,-346.56
872,0,44.5,1,5890.96,-345.55
873,0,44.4,1,5965.53,-345.56
874,0,44.5,1,5701.56,-345.55
875,0,44.5,1,5852.83,-345.55
881,570,96000,1,1009.6,9250
882,760,105000,1,963.794,10150
883,650,96000,1,931.379,9250
884,680,117000,1,1025.22,11350
885,660,110000,1,988.241,10650
891,50000,120000,0,474.338,6900
892,50000,120000,0,465.231,6900
893,50000,120000,0,494.878,6900
894,50000,120000,0,498.787,6900
895,50000,120000,0,460.986,6900
931,0,33000,0,5293.85,3050
932,0,33000,0,5308.99,3050
933,0,33000,0,5368.51,3050
934,0,33000,0,5255.64,3050
935,0,33000,0,5279.5,3050
971,0,16.3,0,5283.95,-248.37
972,0,16.2,0,5513.96,-248.38
973,0,16.3,0,5412.82,-248.37
974,0,16.3,0,5242.61,-248.37
975,0,16.2,0,5474.29,-248.38
991,500,45000,1,5651.08,4150
992,500,45000,1,5707.3,4150
993,500,45000,1,5844.16,4150
994,500,45000,1,5507.78,4150
995,500,45000,1,5684.37,4150
1011,156000,109000,0,35.5689,-4800
1012,117000,103000,0,40.4206,-1500
1013,145000,106000,0,38.0949,-4000
1014,166000,106000,0,35.6256,-6100
1015,143000,112000,0,37.7135,-3200
1021,1800,2500,0,4307.15,-30
1022,1800,2500,0,4346.72,-30
1023,1800,2500,0,4363.34,-30
1024,1800,2500,0,4263.44,-30
1025,1800,2500,0,4333.74,-30
1031,25000,1.25e+006,1,2026.67,122300
1032,25000,1.25e+006,1,1970.21,122300
1033,25000,1.25e+006,1,2095.5,122300
1034,25000,1.25e+006,1,2132.73,122300
1035,25000,1.25e+006,1,1986.43,122300
1061,0,43000,0,3288.3,4050
1062,0,43000,0,3198.25,4050
1063,0,43000,0,3038.3,4050
1064,0,43000,0,3375.8,4050
1065,0,43000,0,3193.18,4050
1071,0,29.5,1,4146.64,-347.05
1072,0,29.5,1,4172.25,-347.05
1073,0,29.5,1,4185.44,-347.05
1074,0,29.5,1,4083.52,-347.05
1075,0,29.5,1,4192.65,-347.05
1081,0,8,0,3327.11,-249.2
1082,0,8,0,3335.06,-249.2
1083,0,8,0,3320.39,-249.2
1084,0,8,0,3340.08,-249.2
1085,0,8,0,3330.81,-249.2
1121,500,30015,1,5769.56,2651.5
1122,500,30015,1,5796.21,2651.5
1123,500,29015,1,5844.5,2551.5
1124,500,30015,1,5731.59,2651.5
1125,500,30015,1,5751.29,2651.5
1131,11000,410000,1,381.812,39700
1132,11000,410000,1,372.73,39700
1133,11000,410000,1,391.003,39700
1134,11000,410000,1,399.345,39700
1135,11000,410000,1,369.063,39700
1141,548000,4.05e+006,1,26.7323,350000
1142,549000,4.16e+006,1,26.9564,360900
1143,548000,4.01e+006,1,36.8694,346000
1144,590000,3.79e+006,1,35.7049,319800
1145,681000,3.83e+006,1,37.054,314700
1151,0,200,0,3537.8,-230
1152,0,200,0,3538.56,-230
1153,0,200,0,3535.11,-230
1154,0,200,0,3531.83,-230
1155,0,200,0,3540.49,-230
1161,30000,2e+006,1,372.638,196800
1162,30000,2e+006,1,361.96,196800
1163,30000,2e+006,1,382.574,196800
1164,30000,2e+006,1,391.662,196800
1165,30000,2e+006,1,362.14,196800
1181,4800,20900,1,3765.6,1410
1182,4800,20900,1,3815.36,1410
1183,4800,20900,1,3849.37,1410
1184,4800,20900,1,3701.34,1410
1185,4800,20900,1,3799.73,1410
1191,1000,130000,1,6133.31,12650
1192,1000,130000,1,6119.1,12650
1193,1000,130000,1,6201.77,12650
1194,1000,130000,1,6080.17,12650
1195,1000,130000,1,6121.06,12650
1201,300000,1.7e+006,1,26.7323,139800
1202,300000,1.7e+006,1,26.9564,139800
1203,300000,1.7e+006,1,27.0274,139800
1204,300000,1.7e+006,1,35.7049,139800
1205,300000,1.7e+006,1,25.9336,139800
1251,0,57000,1,3420.48,5350
1252,0,57000,1,3412.69,5350
1253,0,57000,1,3396.43,5350
1254,0,57000,1,3427.21,5350
1255,0,57000,1,3421.58,5350
1271,0,38000,0,4347.42,3550
1272,0,39000,0,4244.5,3650
1273,0,38000,0,4323.06,3550
1274,0,38000,0,4295.79,3550
1275,0,38000,0,4266.67,3550
1281,19000,425000,1,784.28,40400
1282,19000,425000,1,848.822,40400
1283,19000,425000,1,849.002,40400
1284,19000,425000,1,836.123,40400
1285,19000,425000,1,846.767,40400
1301,0,8,0,3545.59,-249.2
1302,0,8,0,3549.52,-249.2
1303,0,8,0,3540.28,-249.2
1304,0,8,0,3544.39,-249.2
1305,0,8,0,3545.35,-249.2
1311,770,-1,1,4103.41,-350.1
1312,8200,108000,1,3991.53,9780
1313,1400,-1,1,3791.76,-350.1
1314,2400,220000,1,4212.56,21560
1315,3000,-1,1,3985.27,-500.1
1331,0,120000,1,3476.08,11650
1332,0,120000,1,3375.37,11650
1333,0,120000,1,3215.6,11650
1334,0,120000,1,3566.24,11650
1335,0,120000,1,3377.54,11650
1351,0,7.5,0,4993.25,-249.25
1352,0,7.5,0,4994.02,-249.25
1353,0,7.5,0,4990.24,-249.25
1354,0,7.5,0,4983.93,-249.25
1355,0,7.5,0,4998.32,-249.25
1421,1500,5000,1,1179.44,150
1422,1500,5000,1,1129.14,150
1423,1500,5000,1,1097.11,150
1424,1500,5000,1,1169.18,150
1425,1500,5000,1,1127.6,150
1461,0,305000,1,173.144,30150
1462,0,430000,1,168.16,42650
1463,0,490000,1,174.858,48650
1464,0,450000,1,182.962,44650
1465,0,340000,1,169.026,33650
1471,0,29000,1,5113.12,2550
1472,0,29000,1,5143.16,2550
1473,0,29000,1,5131.65,2550
1474,0,29000,1,5003.99,2550
1475,0,29000,1,5109.47,2550
1481,500,50000,1,6167.27,4650
1482,500,50000,1,6226.5,4650
1483,500,50000,1,6273.1,4650
1484,500,50000,1,5997.28,4650
1485,500,50000,1,6136.28,4650
1501,3000,96700,1,3125.86,9170
1502,3000,96700,1,3040.55,9170
1503,3000,96700,1,2888.26,9170
1504,3000,96700,1,3208.9,9170
1505,3000,96700,1,3035.61,9170
1511,0,57000,0,3759.51,5450
1512,0,57000,0,3748.2,5450
1513,0,57000,0,3782.02,5450
1514,0,57000,0,3722.5,5450
1515,0,57000,0,3745.09,5450
1521,0,4000,1,3943.32,50
1522,0,4000,1,4019.91,50
1523,0,4000,1,4052.58,50
1524,0,4000,1,3882.48,50
1525,0,4000,1,3987.39,50
1561,3000,127000,1,3576.57,12200
1562,3000,127000,1,3479.5,12200
1563,3000,127000,1,3305.07,12200
1564,3000,127000,1,3671.83,12200
1565,3000,127000,1,3473.8,12200
1571,24000,845000,1,19.6989,81900
1572,27000,545000,1,20.7956,51600
1573,26000,410000,1,20.8064,38200
1574,24000,980000,1,19.7726,95400
1575,23000,410000,1,18.7161,38500
1591,25000,100000,1,510.128,7300
1592,25000,100000,1,498.416,7300
1593,25000,100000,1,531.382,7300
1594,25000,100000,1,536.033,7300
1595,25000,100000,1,495.398,7300
1631,20000,200000,1,4629.55,17800
1632,20000,200000,1,4328.01,17800
1633,20000,200000,1,4799.81,17800
1634,20000,200000,1,4883.68,17800
1635,20000,200000,1,4471.69,17800
1661,5000,400000,1,2558.14,39300
1662,5000,400000,1,2520.96,39300
1663,5000,400000,1,2682.39,39300
1664,5000,400000,1,2703.01,39300
1665,5000,400000,1,2515.98,39300
1671,2000,133000,0,806.347,13000
1672,2000,133000,0,759.716,13000
1673,2000,133000,0,804.681,13000
1674,2000,133000,0,786.99,13000
1675,2000,133000,0,781.326,13000
1681,0,50000,0,6215.24,4750
1682,0,50000,0,6249.98,4750
1683,0,50000,0,6243.52,4750
1684,0,50000,0,6225.8,4750
1685,0,50000,0,6227.3,4750
1691,11000,123000,1,2129.24,11000
1692,9400,107000,1,2072.23,9560
1693,11000,96000,1,1968.3,8300
1694,9400,81000,1,2183.01,6960
1695,9300,81000,1,2071.37,6970
1701,0,96000,1,4006.76,9250
1702,0,96000,1,3897.2,9250
1703,0,96000,1,3702.22,9250
1704,0,96000,1,4113.52,9250
1705,0,96000,1,3890.56,9250
1711,2000,170000,1,4569.04,16600
1712,2000,170000,1,4444.53,16600
1713,2000,170000,1,4222.38,16600
1714,2000,170000,1,4690.21,16600
1715,2000,170000,1,4438.09,16600
1731,0,713.8,1,448.599,-278.62
1732,0,713.8,1,452.955,-278.62
1733,0,713.8,1,443.089,-278.62
1734,0,713.8,1,446.069,-278.62
1735,0,713.8,1,454.836,-278.62
1741,5000,250000,1,3212.27,24300
1742,5000,250000,1,3247.95,24300
1743,5000,250000,1,3254.98,24300
1744,5000,250000,1,3368.48,24300
1745,5000,250000,1,3355.44,24300
1781,20000,146000,1,303.473,12400
1782,20000,51000,1,298.463,2900
1783,20000,146000,1,316.582,12400
1784,20000,62000,1,322.037,4000
1785,20000,49000,1,297.5,2700
1791,0,900,0,6858.68,-160
1792,0,900,0,6900.1,-160
1793,0,900,0,6868.9,-160
1794,0,900,0,6690.36,-160
1795,0,900,0,6853.77,-160
1801,200000,122000,1,21.4962,-8000
1802,200000,15000,1,22.8753,-18700
1803,200000,55000,1,22.7249,-14700
1804,200000,12000,1,21.7607,-19000
1805,200000,2100,1,20.5973,-19990
1831,500,76000,1,531.484,7250
1832,500,87000,1,512.334,8350
1833,500,94000,1,530.904,9050
1834,500,123000,1,533.215,11950
1835,500,160000,1,529.319,15650
1841,0,93000,1,4965.65,8950
1842,0,93000,1,4979.2,8950
1843,0,93000,1,5010.68,8950
1844,0,93000,1,4902.66,8950
1845,0,93000,1,4994.65,8950
1881,0,9900,0,4351.17,740
1882,0,9900,0,4391.14,740
1883,0,9900,0,4407.93,740
1884,0,9900,0,4307.01,740
1885,0,9900,0,4378.03,740
1891,0,10000,0,2923.78,750
1892,0,10000,0,2917.12,750
1893,0,10000,0,2903.23,750
1894,0,10000,0,2929.53,750
1895,0,10000,0,2924.72,750
1901,3000,200000,1,3196.55,19500
1902,3000,200000,1,3231.95,19500
1903,3000,200000,1,3239.36,19500
1904,3000,200000,1,3352.01,19500
1905,3000,200000,1,3339.03,19500
1911,3200,100000,1,3166.32,9480
1912,3200,100000,1,3109.99,9480
1913,3200,100000,1,3379.49,9480
1914,3200,100000,1,3335.18,9480
1915,3200,100000,1,3104.67,9480
1931,12000,80000,1,679.002,6600
1932,12000,80000,1,717.165,6600
1933,12000,80000,1,702.386,6600
1934,12000,80000,1,706.308,6600
1935,12000,80000,1,715.241,6600
1951,50000,455000,1,1559.29,40300
1952,50000,350000,1,1534.81,29800
1953,50000,425000,1,1638.22,37300
1954,50000,425000,1,1656.69,37300
1955,50000,400000,1,1541.69,34800
1961,0,142000,1,4308.84,13850
1962,0,142000,1,4191.9,13850
1963,0,142000,1,3981.76,13850
1964,0,142000,1,4423.61,13850
1965,0,142000,1,4185.03,13850
1991,550,165000,1,4929.76,16150
1992,550,188000,1,4795.12,18450
1993,550,160000,1,4554.64,15650
1994,540,180000,1,5061.09,17650
1995,540,160000,1,4786.78,15650
2001,0,5000,1,3529.02,150
2002,0,5000,1,3537.31,150
2003,0,5000,1,3560.09,150
2004,0,5000,1,3531.22,150
2005,0,5000,1,3523.17,150
2011,0,120,0,3479.37,-238
2012,0,110,0,3488.54,-239
2013,0,120,0,3498.03,-238
2014,0,110,0,3441.98,-239
2015,0,120,0,3457.45,-238
2021,3.08e+006,330000,1,2.567,-275200
2022,3.37e+006,330000,1,2.51921,-304200
2023,3.37e+006,330000,1,2.54915,-304200
2024,3.17e+006,330000,1,2.54272,-284200
2025,3.36e+006,330000,1,2.49601,-303200
2041,20000,200000,1,4451.78,17800
2042,20000,200000,1,4492.68,17800
2043,20000,200000,1,4509.85,17800
2044,20000,200000,1,4406.6,17800
2045,20000,200000,1,4479.26,17800
2061,0,40000,0,4367.27,3750
2062,0,40000,0,4386.87,3750
2063,0,40000,0,4402.03,3750
2064,0,40000,0,4314.63,3750
2065,0,40000,0,4390.76,3750
2091,0,24000,1,3837.68,2050
2092,0,24000,1,3828.3,2050
2093,0,24000,1,3823.35,2050
2094,0,24000,1,3856.98,2050
2095,0,24000,1,3853.37,2050
2101,9000,105000,1,4670.2,9400
2102,9000,105000,1,4696.31,9400
2103,9000,105000,1,4691.45,9400
2104,9000,105000,1,4678.14,9400
2105,9000,105000,1,4679.27,9400
2121,0,14.2,0,4904.48,-248.58
2122,0,16.4,0,4879.85,-248.36
2123,0,13.8,0,4929.3,-248.62
2124,0,18.5,0,4875.52,-248.15
2125,0,13,0,4885.39,-248.7
2131,0,16,1,3480.44,-348.4
2132,0,16,1,3468.72,-348.4
2133,0,16,1,3459.07,-348.4
2134,0,16,1,3480.4,-348.4
2135,0,16,1,3486.5,-348.4
2151,800,50000,0,4573.01,4750
2152,800,50000,0,4598.57,4750
2153,800,50000,0,4593.82,4750
2154,800,50000,0,4580.78,4750
2155,800,50000,0,4581.89,4750
2161,3100,180000,1,127.473,17490
2162,3100,160000,1,124.239,15490
2163,4900,165000,1,117.934,15810
2164,2600,210000,1,128.732,20540
2165,4900,165000,1,123.243,15810
2191,550,30.5,1,4318.9,-346.95
2192,550,30.5,1,4392.19,-346.95
2193,550,30.5,1,4474.53,-346.95
2194,550,30.5,1,4218.22,-346.95
2195,550,30.5,1,4339.25,-346.95
2251,0,3200,0,4359.3,70
2252,0,180,0,4353.32,-232
2253,0,21000,0,4356.47,1850
2254,0,510,0,4373.91,-199
2255,0,20000,0,4352.94,1750
2281,0,66000,0,3211.31,6350
2282,0,66000,0,3200.49,6350
2283,0,66000,0,3191.59,6350
2284,0,66000,0,3211.27,6350
2285,0,66000,0,3216.9,6350
2311,0,37000,0,3385.35,3450
2312,0,37000,0,3386.46,3450
2313,0,37000,0,3409.95,3450
2314,0,37000,0,3363.8,3450
2315,0,37000,0,3376.62,3450
2321,20000,300000,1,20.7105,27800
2322,20000,300000,1,22.0339,27800
2323,20000,300000,1,20.9881,27800
2324,20000,300000,1,19.5626,27800
2325,20000,300000,1,19.5974,27800
2351,1300,280000,1,810.826,27650
2352,1300,251000,1,4280.92,24750
2353,1300,194000,1,2369.54,19050
2354,1300,217000,1,4682.45,21350
2355,1300,281000,1,4357.5,27750
2361,14000,150000,1,34.158,13400
2362,14000,150000,1,39.0145,13400
2363,14000,150000,1,36.4438,13400
2364,14000,150000,1,34.0989,13400
2365,14000,150000,1,35.3669,13400
2401,6500,3900,1,2754.88,-460
2402,5500,3500,1,2679.49,-400
2403,5500,3800,1,2545.66,-370
2404,5200,3800,1,2827.98,-340
2405,5900,3300,1,2675.56,-460
2411,25000,500000,0,38.8952,47400
2412,25000,500000,0,44.2006,47400
2413,25000,500000,0,41.6574,47400
2414,25000,500000,0,38.9572,47400
2415,25000,500000,0,41.2402,47400
2431,0,38000,0,3176.7,3550
2432,0,38000,0,3163.09,3550
2433,0,38000,0,3187.98,3550
2434,0,38000,0,3135.97,3550
2435,0,38000,0,3160.39,3550
2451,10000,300000,1,2578.14,28800
2452,10000,300000,1,2484.14,28800
2453,10000,300000,1,2410.1,28800
2454,10000,300000,1,2611.51,28800
2455,10000,300000,1,2518.1,28800
2461,0,85000,1,1061.67,8150
2462,0,85000,1,1008.93,8150
2463,0,85000,1,1077.16,8150
2464,0,85000,1,1045.52,8150
2465,0,85000,1,1037.84,8150
2491,900,104000,1,4594.73,10050
2492,900,104000,1,4620.42,10050
2493,900,104000,1,4615.64,10050
2494,900,104000,1,4602.54,10050
2495,900,104000,1,4603.65,10050
2501,750,70000,1,5257.76,6650
2502,510,63000,1,5118.44,5950
2503,770,61000,1,13053.3,5750
2504,850,63000,1,5399.85,5950
2505,890,63000,1,5077.68,5950
2511,0,19,1,2540.4,-348.1
2512,0,19,1,2546.37,-348.1
2513,0,19,1,2562.76,-348.1
2514,0,19,1,2541.98,-348.1
2515,0,19,1,2536.19,-348.1
2571,7600,80000,1,3229.84,7040
2572,8000,90000,1,3141.39,8000
2573,8100,90000,1,2984.29,7990
2574,7800,79000,1,3315.79,6920
2575,7800,90000,1,3136.41,8020
2581,500,127000,1,3217.12,12350
2582,500,127000,1,3146.95,12350
2583,500,127000,1,3348.85,12350
2584,500,127000,1,3197.64,12350
2585,500,127000,1,3175.37,12350
2601,18000,137000,0,3996.43,11800
2602,18000,137000,0,3995.05,11800
2603,18000,138000,0,4039.55,11900
2604,18000,137000,0,3970.49,11800
2605,18000,137000,0,4019.65,11800
2621,6600,174000,1,4080.82,16540
2622,6700,174000,1,3969.44,16530
2623,6700,174000,1,3770.63,16530
2624,6700,174000,1,4189.22,16530
2625,6600,174000,1,3963,16540
2631,8000,500000,1,259.207,49000
2632,8000,500000,1,251.854,49000
2633,8000,500000,1,261.157,49000
2634,8000,500000,1,269.306,49000
2635,8000,500000,1,244.011,49000
2681,5000,3e+006,0,256.725,299400
2682,5000,3e+006,0,249.443,299400
2683,5000,3e+006,0,258.656,299400
2684,5000,3e+006,0,266.727,299400
2685,5000,3e+006,0,241.675,299400
2691,1000,2300,1,4508.58,-120
2692,1000,2300,1,4556.28,-120
2693,1000,2300,1,4547.75,-120
2694,1000,2300,1,4420.86,-120
2695,1000,2300,1,4508.92,-120
2721,0,39000,0,7523.16,3650
2722,0,39000,0,7593.94,3650
2723,0,39000,0,7639.97,3650
2724,0,39000,0,7275.14,3650
2725,0,39000,0,7545.33,3650
2731,0,28018,1,4041.3,2451.8
2732,0,28018,1,4084.06,2451.8
2733,0,28018,1,4076.41,2451.8
2734,0,28018,1,3962.67,2451.8
2735,0,28018,1,4041.61,2451.8
2751,0,15.1,0,3012.99,-248.49
2752,0,16.2,0,3013.42,-248.38
2753,0,15.1,0,3011.31,-248.49
2754,0,15.5,0,3006.12,-248.45
2755,0,17.4,0,3017.23,-248.26
2811,0,1600,1,5332.23,-190
2812,0,1600,1,5329.55,-190
2813,0,1600,1,5443.32,-190
2814,0,1600,1,5220.16,-190
2815,0,1600,1,5346.5,-190
2851,0,65000,1,3404.24,6150
2852,0,65000,1,3311.03,6150
2853,0,65000,1,3145.71,6150
2854,0,65000,1,3494.59,6150
2855,0,65000,1,3306.1,6150
2871,0,125000,1,3546.64,12150
2872,0,125000,1,3455.32,12150
2873,0,125000,1,3281.55,12150
2874,0,125000,1,3629.34,12150
2875,0,125000,1,3463.63,12150
2881,0,600,1,2871.88,-290
2882,0,600,1,2868.81,-290
2883,0,600,1,2848.85,-290
2884,0,600,1,2859.18,-290
2885,0,600,1,2866.14,-290
2891,0,39000,0,5272.88,3650
2892,0,39000,0,5303.86,3650
2893,0,38000,0,5291.98,3550
2894,0,38000,0,5160.33,3550
2895,0,39000,0,5269.11,3650
2901,22000,4.905e+006,1,19.7723,488100
2902,19000,4.879e+006,1,21.0357,485800
2903,19000,4.891e+006,1,20.0373,487000
2904,22000,4.806e+006,1,18.6764,478200
